scorer,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000,DLC_resnet50_RobertTestOct3shuffle1_1030000
bodyparts,nose,nose,nose,leftear,leftear,leftear,rightear,rightear,rightear,tailbase,tailbase,tailbase,tailend,tailend,tailend
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
1366,490.8719787597656,437.9827575683594,0.9999905824661255,506.986328125,435.7823181152344,0.9999988675117493,490.506103515625,425.5275573730469,0.999970555305481,552.3997192382812,352.8176574707031,1.0,640.986083984375,269.3834228515625,0.9923512935638428
1367,492.6283264160156,437.2607116699219,0.9999650120735168,508.5917663574219,435.63336181640625,0.9999993443489075,492.0804748535156,425.2294616699219,0.9999762177467346,554.3312377929688,352.6131591796875,1.0,640.7445678710938,269.0525207519531,0.9950166940689087
1368,493.9685363769531,436.4023132324219,0.9999690651893616,509.54949951171875,436.36602783203125,0.9999988079071045,493.7507629394531,425.23486328125,0.9999650716781616,555.81884765625,353.00140380859375,1.0,640.5473022460938,269.5404357910156,0.9982823133468628
1369,495.89801025390625,437.214111328125,0.9999942779541016,511.36346435546875,436.350341796875,0.9999984502792358,496.4898376464844,426.120361328125,0.9999915957450867,557.3541259765625,352.6948547363281,1.0,640.3851928710938,269.43218994140625,0.9996337294578552
1370,496.6897277832031,436.903076171875,0.9999967813491821,512.0284423828125,436.56591796875,0.9999990463256836,498.1545715332031,425.8365173339844,0.9999954700469971,559.101806640625,352.3426208496094,1.0,639.9866333007812,269.8365783691406,0.9998726844787598
1371,496.8699951171875,436.9451599121094,0.9999977350234985,512.5987548828125,436.9554138183594,0.9999980926513672,499.745849609375,425.4783020019531,0.9999970197677612,561.1856689453125,352.0762939453125,1.0,640.2100219726562,270.73052978515625,0.9999662041664124
1372,497.92041015625,437.1031188964844,0.9999991655349731,514.4057006835938,436.9051818847656,0.9999988079071045,501.3980407714844,425.30108642578125,0.9999973773956299,563.047607421875,351.9446105957031,1.0,639.2342529296875,271.6684875488281,0.9999916553497314
1373,499.0711364746094,436.86700439453125,0.9999995231628418,516.189453125,436.51239013671875,0.9999993443489075,502.03253173828125,424.8574523925781,0.9999953508377075,564.3052368164062,351.9347229003906,1.0,639.12939453125,271.87420654296875,0.9999927282333374
1374,500.20123291015625,437.1788635253906,0.9999998807907104,518.3425903320312,436.7799072265625,0.9999994039535522,505.5945739746094,425.8680114746094,0.9999700784683228,566.1165161132812,351.7330322265625,1.0,638.9363403320312,271.8026428222656,0.9999924898147583
1375,499.5778503417969,436.3607177734375,0.9999998807907104,517.8828735351562,437.7785339355469,0.9999990463256836,505.6807861328125,424.9138488769531,0.9999885559082031,567.7598266601562,351.64593505859375,1.0,638.9385375976562,271.9661865234375,0.9999937415122986
1376,500.4703674316406,436.42034912109375,0.9999998807907104,518.9005737304688,438.3390197753906,0.9999963641166687,506.94842529296875,424.9767761230469,0.9999896287918091,569.2757568359375,351.2199401855469,1.0,638.91650390625,272.2437438964844,0.9999953508377075
1377,500.8702697753906,436.7671813964844,0.9999998807907104,520.262451171875,439.4959411621094,0.9999860525131226,508.68572998046875,425.40277099609375,0.9999865889549255,570.6298828125,351.4890441894531,1.0,638.8958129882812,272.3870544433594,0.999995231628418
1378,501.7295837402344,438.5137634277344,0.9999997615814209,521.2980346679688,440.52325439453125,0.9999858736991882,510.80084228515625,427.1303405761719,0.9999808669090271,572.2752075195312,351.78839111328125,1.0,639.0882568359375,272.2114562988281,0.999993085861206
1379,503.1720886230469,439.8675231933594,0.9999995231628418,522.4238891601562,440.817626953125,0.9999938607215881,511.3085632324219,427.7908935546875,0.9999895691871643,574.1256103515625,351.4931945800781,1.0,639.2144165039062,271.9100646972656,0.9999926090240479
1380,504.4906311035156,440.66754150390625,0.9999972581863403,523.7501831054688,441.3101501464844,0.999993622303009,512.41650390625,427.8056640625,0.9999951124191284,575.8575439453125,351.1529235839844,1.0,639.4970092773438,271.7281494140625,0.999990701675415
1381,505.79266357421875,439.74237060546875,0.999993085861206,525.3274536132812,441.344970703125,0.9999909996986389,514.5617065429688,427.457763671875,0.9999979138374329,577.5613403320312,351.7528991699219,1.0,639.27392578125,272.0536193847656,0.9999898672103882
1382,508.1580505371094,438.60528564453125,0.9999977350234985,527.6840209960938,440.15240478515625,0.9999861717224121,518.0285034179688,425.8567810058594,0.9999977350234985,578.9412841796875,351.9412841796875,1.0,638.9436645507812,272.54901123046875,0.9999912977218628
1383,507.7728576660156,437.03759765625,1.0,528.8330078125,439.79632568359375,0.9999983310699463,519.985595703125,424.2599792480469,0.9999971985816956,580.42529296875,351.89178466796875,1.0,638.6725463867188,272.9202575683594,0.9999960660934448
1384,505.1416931152344,433.45965576171875,1.0,528.5921630859375,438.7247619628906,0.9999997615814209,522.0670166015625,421.9634094238281,0.9999997615814209,581.9898681640625,351.66802978515625,1.0,638.5112915039062,271.9242858886719,0.9999939799308777
1385,503.2706298828125,428.6600341796875,1.0,527.2849731445312,436.9700012207031,1.0,523.6077880859375,419.0979309082031,1.0,583.493408203125,351.2790222167969,1.0,638.0855102539062,270.7203674316406,0.9999875426292419
1386,501.249267578125,423.6497497558594,1.0,524.8662719726562,434.1719970703125,1.0,524.0504150390625,415.5152587890625,0.9999999403953552,585.3296508789062,351.4893798828125,1.0,637.8226318359375,270.0289001464844,0.9999780654907227
1387,498.6311950683594,419.5233154296875,1.0,521.9759521484375,431.4594421386719,1.0,523.2741088867188,412.1789855957031,1.0,586.8138427734375,352.1360778808594,0.9999999403953552,636.796875,269.2741394042969,0.9999676942825317
1388,495.7118835449219,414.4246520996094,0.9999997019767761,518.4490356445312,427.2566223144531,0.9999998807907104,522.21728515625,408.48895263671875,1.0,588.4237060546875,353.6424865722656,1.0,636.751220703125,270.3147277832031,0.9999915957450867
1389,492.2462463378906,410.7214660644531,0.9999998807907104,515.2561645507812,424.1299133300781,1.0,519.3014526367188,405.4206848144531,1.0,589.0841674804688,355.2366943359375,1.0,636.3889770507812,272.76129150390625,0.9999990463256836
1390,487.81500244140625,408.1026306152344,1.0,512.4086303710938,422.1712341308594,1.0,515.1322021484375,403.92559814453125,1.0,589.501953125,357.1148681640625,1.0,636.3567504882812,276.0160217285156,0.9999995827674866
1391,482.66876220703125,406.7608947753906,1.0,506.3550720214844,420.7139587402344,1.0,509.0206298828125,403.8778991699219,1.0,589.7598876953125,359.82623291015625,0.9999999403953552,636.576171875,278.6767883300781,0.999998927116394
1392,475.9344177246094,404.54150390625,1.0,499.4027404785156,419.0478210449219,1.0,502.3093566894531,401.49188232421875,1.0,588.0809936523438,362.9952697753906,0.9999998807907104,636.8223876953125,290.0611267089844,0.9999991059303284
1393,469.0862731933594,403.75714111328125,1.0,493.4426574707031,418.8524169921875,1.0,495.98712158203125,402.00177001953125,1.0,585.6458129882812,367.9175720214844,0.9999998807907104,636.1572875976562,298.0081787109375,0.9999738931655884
1394,463.2676086425781,403.1858825683594,1.0,486.5973815917969,418.7298278808594,1.0,490.1053466796875,402.12994384765625,1.0,582.4925537109375,373.9750671386719,1.0,637.162109375,304.2759094238281,0.9999755620956421
1395,458.0093688964844,402.6220397949219,1.0,481.18939208984375,418.5401611328125,1.0,483.5589599609375,401.9000244140625,1.0,578.0629272460938,380.8529968261719,1.0,636.2716674804688,309.6734924316406,0.999987006187439
1396,453.0431213378906,401.3487854003906,1.0,474.9538269042969,417.7818298339844,1.0,477.7012939453125,401.29278564453125,1.0,570.9625854492188,386.6515808105469,1.0,635.6506958007812,312.0914611816406,0.9999971985816956
1397,446.0805969238281,397.8285827636719,0.9999998807907104,467.4460754394531,415.568115234375,1.0,471.5970764160156,399.6240234375,1.0,564.370361328125,390.3328552246094,1.0,635.852783203125,315.4820251464844,0.9999671578407288
1398,439.0624084472656,395.7355651855469,1.0,460.2438049316406,413.9157409667969,0.9999998807907104,465.2224426269531,398.5315246582031,1.0,557.6069946289062,391.67059326171875,1.0,639.6327514648438,319.9690246582031,0.9999932050704956
1399,431.2587585449219,394.5488586425781,0.9999998807907104,452.8228759765625,412.87646484375,1.0,458.91412353515625,397.9469299316406,1.0,552.7928466796875,394.87109375,1.0,637.841552734375,323.204833984375,0.9999967217445374
1400,426.24169921875,393.2840881347656,1.0,446.8890075683594,411.90264892578125,0.9999997615814209,451.8122253417969,396.6339416503906,1.0,547.1297607421875,396.537109375,1.0,638.6141967773438,325.73468017578125,0.9999816417694092
1401,419.7516174316406,392.2137451171875,1.0,438.7785339355469,410.02496337890625,1.0,444.54327392578125,395.6778564453125,1.0,541.9085693359375,398.0478820800781,1.0,639.70263671875,328.963134765625,0.9994322061538696
1402,412.2479553222656,391.71484375,1.0,432.43072509765625,409.20147705078125,0.9999998807907104,436.8014221191406,394.0868835449219,1.0,535.986083984375,398.7115478515625,1.0,640.6869506835938,332.744384765625,0.8664940595626831
1403,405.2106018066406,391.80084228515625,1.0,425.3526916503906,408.99310302734375,0.9999997019767761,429.9858703613281,394.7013244628906,1.0,530.2471313476562,401.830078125,1.0,619.974609375,353.7803039550781,0.9999758005142212
1404,398.8226013183594,392.2458190917969,1.0,418.63433837890625,409.163330078125,0.9999999403953552,423.0299377441406,394.44000244140625,1.0,523.7942504882812,403.8124084472656,1.0,617.5773315429688,347.3419494628906,0.9999945759773254
1405,394.3681335449219,391.82843017578125,1.0,414.0414123535156,409.33697509765625,0.9999998211860657,417.0376892089844,395.2892761230469,1.0,518.3480224609375,405.6001281738281,1.0,613.1668701171875,342.1299743652344,0.9999995231628418
1406,390.712158203125,390.80072021484375,1.0,407.62042236328125,409.4500732421875,1.0,411.8091125488281,395.7926025390625,1.0,513.1358032226562,407.379150390625,1.0,603.9833984375,343.92108154296875,0.9999996423721313
1407,384.7025451660156,389.91973876953125,1.0,401.9825744628906,408.4454650878906,0.9999999403953552,405.8946838378906,393.4989929199219,1.0,506.9464416503906,408.68206787109375,1.0,597.7702026367188,347.16510009765625,1.0
1408,377.7889709472656,388.0259094238281,1.0,396.076904296875,406.2455749511719,1.0,400.6694030761719,391.25372314453125,1.0,501.6810607910156,407.90252685546875,1.0,592.6719970703125,349.3175354003906,1.0
1409,371.5798645019531,385.4624328613281,1.0,389.3286437988281,404.3453369140625,1.0,395.175048828125,389.6457824707031,1.0,497.120361328125,406.4807434082031,1.0,592.580810546875,350.2853698730469,1.0
1410,366.70880126953125,383.49908447265625,0.9999998807907104,384.6288757324219,402.1129455566406,1.0,389.8462829589844,387.87664794921875,1.0,491.32275390625,405.2206726074219,1.0,591.3709716796875,350.01641845703125,0.9999998807907104
1411,363.3630065917969,382.17437744140625,0.9999998807907104,380.3833923339844,400.9490051269531,1.0,385.9002380371094,386.6286926269531,1.0,486.56256103515625,404.50933837890625,1.0,586.4269409179688,349.6279602050781,0.9999995231628418
1412,358.43597412109375,381.4522399902344,1.0,374.9860534667969,400.09124755859375,1.0,380.0794677734375,385.4075622558594,1.0,481.7936706542969,402.5581359863281,1.0,579.8875122070312,349.6551818847656,1.0
1413,350.66192626953125,380.62261962890625,0.9999998807907104,368.8603210449219,398.30267333984375,0.9999999403953552,373.4773864746094,382.8094177246094,1.0,475.73699951171875,400.1846618652344,1.0,576.2068481445312,348.2107238769531,1.0
1414,342.6146545410156,379.1996154785156,1.0,362.38323974609375,396.9778747558594,0.9999998807907104,366.0884704589844,382.01324462890625,0.9999998807907104,470.7437744140625,399.0097351074219,1.0,572.3452758789062,342.6664733886719,1.0
1415,336.1856689453125,379.6324157714844,1.0,356.1231384277344,396.9585266113281,0.9999999403953552,359.11474609375,381.077392578125,1.0,465.6355285644531,398.9530944824219,1.0,564.9560546875,339.3663024902344,1.0
1416,333.0996398925781,378.98492431640625,1.0,351.1986999511719,396.9030456542969,0.9999997615814209,353.5945739746094,381.5929260253906,1.0,459.4847717285156,398.7134704589844,1.0,559.251708984375,337.6948547363281,0.9999999403953552
1417,330.0027770996094,377.72650146484375,1.0,346.55389404296875,397.20782470703125,0.9999997615814209,348.9319152832031,381.49627685546875,0.9999998807907104,454.2169494628906,399.0276184082031,1.0,553.2446899414062,338.22198486328125,1.0
1418,324.9775085449219,376.7221374511719,1.0,341.3157043457031,396.09063720703125,1.0,343.2664489746094,380.69024658203125,1.0,448.7903747558594,399.97625732421875,1.0,546.7726440429688,340.15283203125,1.0
1419,320.3932189941406,374.62554931640625,1.0,335.3254699707031,394.2276611328125,0.9999997615814209,338.246337890625,379.15008544921875,1.0,442.7497863769531,399.9664611816406,1.0,541.5323486328125,341.7893371582031,1.0
1420,316.5610046386719,371.7884826660156,1.0,331.6208190917969,391.68621826171875,0.9999998807907104,335.2140808105469,375.8126220703125,0.9999998807907104,437.39404296875,398.272216796875,1.0,538.67724609375,347.5529479980469,0.9999996423721313
1421,311.11187744140625,368.5911865234375,1.0,325.66925048828125,388.85137939453125,1.0,330.9306945800781,373.5494384765625,1.0,432.6202087402344,395.5232849121094,1.0,538.6524047851562,350.6371765136719,0.9999996423721313
1422,304.810791015625,366.6564636230469,1.0,321.274169921875,386.45806884765625,1.0,325.757080078125,371.6560363769531,1.0,426.5518798828125,393.0950622558594,0.9999998807907104,538.0135498046875,350.5437927246094,0.9999994039535522
1423,298.18896484375,364.7852478027344,0.9999999403953552,315.6163330078125,384.1015930175781,1.0,320.76385498046875,369.05267333984375,1.0,422.5597229003906,391.0322265625,1.0,531.7813720703125,349.56817626953125,1.0
1424,292.6000671386719,362.06964111328125,1.0,309.4087829589844,381.7004089355469,1.0,313.73822021484375,366.10821533203125,1.0,417.0904846191406,388.0831604003906,1.0,526.4619750976562,348.3057556152344,0.9999997615814209
1425,286.6943054199219,361.4447937011719,1.0,303.4473571777344,378.8403015136719,0.9999998807907104,306.4613952636719,364.0550537109375,1.0,411.65771484375,384.9488830566406,1.0,520.5682983398438,342.5580139160156,1.0
1426,282.670166015625,359.6930236816406,1.0,298.94000244140625,378.26513671875,0.9999997019767761,301.42938232421875,361.7646789550781,0.9999997615814209,406.1240539550781,383.39678955078125,1.0,515.8368530273438,337.827880859375,1.0
1427,278.4169921875,357.9517517089844,1.0,294.5206298828125,376.97186279296875,1.0,297.3416442871094,359.20635986328125,0.9999998807907104,400.0096435546875,383.4609680175781,1.0,508.32080078125,334.54541015625,0.9999997615814209
1428,272.0982666015625,357.4964904785156,1.0,289.0458068847656,376.4085388183594,0.9999998211860657,290.8746643066406,358.4088134765625,1.0,394.003662109375,383.39886474609375,1.0,501.6911926269531,334.7275085449219,1.0
1429,264.91461181640625,355.28240966796875,1.0,282.6519775390625,375.4277038574219,1.0,284.9930725097656,358.0899658203125,1.0,388.8252868652344,384.0075988769531,1.0,498.4955139160156,337.9101257324219,1.0
1430,258.3426208496094,355.03955078125,1.0,275.79730224609375,374.6068420410156,1.0,278.1256408691406,357.5960693359375,1.0,383.3526611328125,385.6431884765625,1.0,493.3117370605469,340.9419250488281,1.0
1431,252.1102752685547,353.1544189453125,1.0,268.612060546875,373.0587158203125,1.0,271.1083984375,356.73211669921875,1.0,377.384765625,386.2021789550781,1.0,488.367431640625,348.24041748046875,0.9999999403953552
1432,246.99407958984375,350.9057922363281,1.0,261.6522216796875,371.38995361328125,1.0,264.3036804199219,355.1129150390625,1.0,371.4297790527344,385.9503173828125,1.0,486.1694030761719,355.0694885253906,1.0
1433,242.29803466796875,348.40106201171875,1.0,255.8382110595703,368.8236083984375,1.0,259.4537048339844,352.82696533203125,1.0,365.5747375488281,383.8675537109375,1.0,484.2207946777344,362.7660217285156,1.0
